tconst,nconst,category,titleType,primaryTitle,startYear,difficulty,primaryName
tt0473075,nm2605345,actress,movie,Prince of Persia: The Sands of Time,2010,3,Gemma Arterton
tt0473075,nm1215164,writer,movie,Prince of Persia: The Sands of Time,2010,3,Doug Miro
tt2707408,nm1215164,writer,tvSeries,Narcos,2015,1,Doug Miro
tt0473075,nm0076166,writer,movie,Prince of Persia: The Sands of Time,2010,3,Carlo Bernard
tt2707408,nm0076166,writer,tvSeries,Narcos,2015,1,Carlo Bernard
tt0473075,nm0575338,writer,movie,Prince of Persia: The Sands of Time,2010,3,Jordan Mechner
tt0473705,nm0712753,writer,movie,State of Play,2009,3,Billy Ray
tt1392170,nm0712753,writer,movie,The Hunger Games,2012,1,Billy Ray
tt1535109,nm0712753,writer,movie,Captain Phillips,2013,1,Billy Ray
tt4530422,nm0712753,writer,movie,Overlord,2018,3,Billy Ray
tt0473705,nm0008036,writer,movie,State of Play,2009,3,Paul Abbott
tt1586680,nm0008036,writer,tvSeries,Shameless,2011,3,Paul Abbott
tt0475276,nm0010096,cinematographer,movie,United 93,2006,3,Barry Ackroyd
tt0475276,nm0059654,actor,movie,United 93,2006,3,David Alan Basche
tt0475276,nm1880888,actress,movie,United 93,2006,3,Olivia Thirlby
tt1343727,nm1880888,actress,movie,Dredd,2012,3,Olivia Thirlby
tt0475276,nm1154919,actress,movie,United 93,2006,3,Liza Colón-Zayas
tt14452776,nm1154919,actress,tvSeries,The Bear,2022,3,Liza Colón-Zayas
tt0475276,nm1838836,actor,movie,United 93,2006,3,J.J. Johnson
tt0475394,nm0292482,editor,movie,Smokin' Aces,2006,3,Robert Frazen
tt0475394,nm0750826,actor,movie,Smokin' Aces,2006,3,Joseph Ruskin
tt0475784,nm1494168,actress,tvSeries,Westworld,2016,1,Angela Sarafyan
tt0475784,nm2847370,writer,tvSeries,Westworld,2016,1,Lisa Joy
tt0475784,nm1935086,actress,tvSeries,Westworld,2016,1,Tessa Thompson
tt2798920,nm1935086,actress,movie,Annihilation,2018,3,Tessa Thompson
tt3076658,nm1935086,actress,movie,Creed,2015,3,Tessa Thompson
tt6343314,nm1935086,actress,movie,Creed II,2018,3,Tessa Thompson
tt0475784,nm1292661,actor,tvSeries,Westworld,2016,1,Luke Hemsworth
tt0477080,nm1747215,producer,movie,Unstoppable,2010,3,Alex Young
tt0477080,nm0798930,producer,movie,Unstoppable,2010,3,Julie Yorn
tt1389137,nm0798930,producer,movie,We Bought a Zoo,2011,3,Julie Yorn
tt2582782,nm0798930,producer,movie,Hell or High Water,2016,3,Julie Yorn
tt0477302,nm0579580,cinematographer,movie,Extremely Loud & Incredibly Close,2011,3,Chris Menges
tt0477302,nm4223385,actor,movie,Extremely Loud & Incredibly Close,2011,3,Thomas Horn
tt0477302,nm1583636,writer,movie,Extremely Loud & Incredibly Close,2011,3,Jonathan Safran Foer
tt0477348,nm0000849,actor,movie,No Country for Old Men,2007,2,Javier Bardem
tt0497465,nm0000849,actor,movie,Vicky Cristina Barcelona,2008,3,Javier Bardem
tt1074638,nm0000849,actor,movie,Skyfall,2012,1,Javier Bardem
tt5109784,nm0000849,actor,movie,Mother!,2017,3,Javier Bardem
tt5971474,nm0000849,actor,movie,The Little Mermaid,2023,3,Javier Bardem
tt0477348,nm0565092,writer,movie,No Country for Old Men,2007,2,Cormac McCarthy
tt0898367,nm0565092,writer,movie,The Road,2009,3,Cormac McCarthy
tt0478087,nm0006894,producer,movie,21,2008,3,Michael De Luca
tt0765010,nm0006894,producer,movie,Brothers,2009,3,Michael De Luca
tt1210166,nm0006894,producer,movie,Moneyball,2011,1,Michael De Luca
tt1285016,nm0006894,producer,movie,The Social Network,2010,1,Michael De Luca
tt1535109,nm0006894,producer,movie,Captain Phillips,2013,1,Michael De Luca
tt0478087,nm0098378,actress,movie,21,2008,3,Kate Bosworth
tt3316960,nm0098378,actress,movie,Still Alice,2014,3,Kate Bosworth
tt0478087,nm1683094,actor,movie,21,2008,3,Aaron Yoo
tt0478087,nm0525659,director,movie,21,2008,3,Robert Luketic
tt0478087,nm13204541,writer,movie,21,2008,3,Peter Steinfeld
tt0478087,nm1615610,writer,movie,21,2008,3,Allan Loeb
tt4682786,nm1615610,writer,movie,Collateral Beauty,2016,3,Allan Loeb
tt0478087,nm0583826,writer,movie,21,2008,3,Ben Mezrich
tt1285016,nm0583826,writer,movie,The Social Network,2010,1,Ben Mezrich
tt0478087,nm0116232,producer,movie,21,2008,3,Dana Brunetti
tt1285016,nm0116232,producer,movie,The Social Network,2010,1,Dana Brunetti
tt1535109,nm0116232,producer,movie,Captain Phillips,2013,1,Dana Brunetti
tt0478304,nm1567113,actress,movie,The Tree of Life,2011,3,Jessica Chastain
tt0816692,nm1567113,actress,movie,Interstellar,2014,2,Jessica Chastain
tt1675192,nm1567113,actress,movie,Take Shelter,2011,3,Jessica Chastain
tt1790885,nm1567113,actress,movie,Zero Dark Thirty,2012,3,Jessica Chastain
tt3659388,nm1567113,actress,movie,The Martian,2015,1,Jessica Chastain
tt4209788,nm1567113,actress,movie,Molly's Game,2017,3,Jessica Chastain
tt0478304,nm4447472,actor,movie,The Tree of Life,2011,3,Hunter McCracken
tt0478304,nm0338320,producer,movie,The Tree of Life,2011,3,Sarah Green
tt1935179,nm0338320,producer,movie,Mud,2012,3,Sarah Green
tt0478304,nm0688361,producer,movie,The Tree of Life,2011,3,Bill Pohlad
tt0758758,nm0688361,producer,movie,Into the Wild,2007,1,Bill Pohlad
tt2305051,nm0688361,producer,movie,Wild,2014,3,Bill Pohlad
tt0478311,nm0001337,actress,movie,Knocked Up,2007,3,Katherine Heigl
tt0478311,nm0005182,actress,movie,Knocked Up,2007,3,Leslie Mann
tt0478311,nm0377877,composer,movie,Knocked Up,2007,3,Joe Henry
tt0478311,nm0906525,composer,movie,Knocked Up,2007,3,Loudon Wainwright III
tt0478970,nm1293367,writer,movie,Ant-Man,2015,1,Larry Lieber
tt1228705,nm1293367,writer,movie,Iron Man 2,2010,1,Larry Lieber
tt1300854,nm1293367,writer,movie,Iron Man 3,2013,1,Larry Lieber
tt3501632,nm1293367,writer,movie,Thor: Ragnarok,2017,1,Larry Lieber
tt6791350,nm1293367,writer,movie,Guardians of the Galaxy Vol. 3,2023,3,Larry Lieber
tt0478970,nm1015684,actor,movie,Ant-Man,2015,1,Corey Stoll
tt0478970,nm0715636,director,movie,Ant-Man,2015,1,Peyton Reed
tt1068680,nm0715636,director,movie,Yes Man,2008,3,Peyton Reed
tt5095030,nm0715636,director,movie,Ant-Man and the Wasp,2018,1,Peyton Reed
tt0478970,nm0180428,writer,movie,Ant-Man,2015,1,Joe Cornish
tt0983193,nm0180428,writer,movie,The Adventures of Tintin,2011,3,Joe Cornish
tt1478964,nm0180428,director,movie,Attack the Block,2011,3,Joe Cornish
tt0479143,nm0558917,cinematographer,movie,Rocky Balboa,2006,3,Clark Mathis
tt0479143,nm1620989,actor,movie,Rocky Balboa,2006,3,Antonio Tarver
tt0479143,nm0893257,actor,movie,Rocky Balboa,2006,3,Milo Ventimiglia
tt0813715,nm0893257,actor,tvSeries,Heroes,2006,3,Milo Ventimiglia
tt5555260,nm0893257,actor,tvSeries,This Is Us,2016,3,Milo Ventimiglia
tt0479143,nm0153587,producer,movie,Rocky Balboa,2006,3,William Chartoff
tt3076658,nm0153587,producer,movie,Creed,2015,3,William Chartoff
tt6343314,nm0153587,producer,movie,Creed II,2018,3,William Chartoff
tt0479143,nm0935203,producer,movie,Rocky Balboa,2006,3,Charles Winkler
tt3076658,nm0935203,producer,movie,Creed,2015,3,Charles Winkler
tt0479143,nm0935210,producer,movie,Rocky Balboa,2006,3,David Winkler
tt0479884,nm1270585,producer,movie,Crank,2006,3,Skip Williamson
tt0479884,nm0764430,actor,movie,Crank,2006,3,Carlos Sanz
tt0479884,nm1504678,actor,movie,Crank,2006,3,Jose Pablo Cantillo
tt0479884,nm0004410,director,movie,Crank,2006,3,Mark Neveldine
tt0479884,nm0962729,director,movie,Crank,2006,3,Brian Taylor
tt0479884,nm1968788,producer,movie,Crank,2006,3,Michael Davis
tt0479952,nm1000113,writer,movie,Madagascar: Escape 2 Africa,2008,3,Etan Cohen
tt0942385,nm1000113,writer,movie,Tropic Thunder,2008,1,Etan Cohen
tt1409024,nm1000113,writer,movie,Men in Black 3,2012,3,Etan Cohen
tt3915174,nm1000113,writer,movie,Puss in Boots: The Last Wish,2022,3,Etan Cohen
tt0480025,nm0498758,production_designer,movie,This Is England,2006,3,Mark Leese
tt0480025,nm2129938,actor,movie,This Is England,2006,3,Thomas Turgoose
tt0480025,nm0366846,actress,movie,This Is England,2006,3,Jo Hartley
tt0480025,nm0793532,actor,movie,This Is England,2006,3,Andrew Shim
tt0480025,nm0276349,director,movie,This Is England,2006,3,Shane Meadows
tt0480025,nm0378591,producer,movie,This Is England,2006,3,Mark Herbert
tt0480025,nm0251801,composer,movie,This Is England,2006,3,Ludovico Einaudi
tt9770150,nm0251801,composer,movie,Nomadland,2020,3,Ludovico Einaudi
tt0480025,nm0169299,cinematographer,movie,This Is England,2006,3,Danny Cohen
tt1131729,nm0169299,cinematographer,movie,The Boat That Rocked,2009,3,Danny Cohen
tt3170832,nm0169299,cinematographer,movie,Room,2015,1,Danny Cohen
tt0480025,nm0943527,editor,movie,This Is England,2006,3,Chris Wyatt
tt0480242,nm0176981,actor,movie,Dan in Real Life,2007,3,Dane Cook
tt0780571,nm0176981,actor,movie,Mr. Brooks,2007,3,Dane Cook
tt0480242,nm0683467,actress,movie,Dan in Real Life,2007,3,Alison Pill
tt1870479,nm0683467,actress,tvSeries,The Newsroom,2012,3,Alison Pill
tt0480242,nm0307070,writer,movie,Dan in Real Life,2007,3,Pierce Gardner
tt0480242,nm0258431,producer,movie,Dan in Real Life,2007,3,Brad Epstein
tt0480242,nm0792871,producer,movie,Dan in Real Life,2007,3,Jon Shestack
tt0480242,nm2079784,composer,movie,Dan in Real Life,2007,3,Sondre Lerche
tt0480249,nm0181020,writer,movie,I Am Legend,2007,1,Joyce Hooper Corrington
tt0480249,nm0103797,actress,movie,I Am Legend,2007,1,Alice Braga
tt1535108,nm0103797,actress,movie,Elysium,2013,1,Alice Braga
tt0480249,nm2253071,actor,movie,I Am Legend,2007,1,Charlie Tahan
tt5071412,nm2253071,actor,tvSeries,Ozark,2017,3,Charlie Tahan
tt0480249,nm0724757,actress,movie,I Am Legend,2007,1,Salli Richardson-Whitfield
tt0480249,nm0698873,writer,movie,I Am Legend,2007,1,Mark Protosevich
tt0800369,nm0698873,writer,movie,Thor,2011,1,Mark Protosevich
tt0480249,nm0181019,writer,movie,I Am Legend,2007,1,John William Corrington
tt0481499,nm1297015,actress,movie,The Croods,2013,3,Emma Stone
tt0948470,nm1297015,actress,movie,The Amazing Spider-Man,2012,1,Emma Stone
tt1156398,nm1297015,actress,movie,Zombieland,2009,1,Emma Stone
tt1282140,nm1297015,actress,movie,Easy A,2010,1,Emma Stone
tt1321870,nm1297015,actress,movie,Gangster Squad,2013,3,Emma Stone
tt1454029,nm1297015,actress,movie,The Help,2011,1,Emma Stone
tt1560220,nm1297015,actress,movie,Zombieland: Double Tap,2019,3,Emma Stone
tt1570728,nm1297015,actress,movie,"Crazy, Stupid, Love.",2011,1,Emma Stone
tt1872181,nm1297015,actress,movie,The Amazing Spider-Man 2,2014,1,Emma Stone
tt3228774,nm1297015,actress,movie,Cruella,2021,3,Emma Stone
tt3783958,nm1297015,actress,movie,La La Land,2016,1,Emma Stone
tt5083738,nm1297015,actress,movie,The Favourite,2018,3,Emma Stone
tt0481499,nm0210320,director,movie,The Croods,2013,3,Kirk DeMicco
tt0481499,nm0069549,producer,movie,The Croods,2013,3,Kristine Belson
tt0481499,nm0367286,producer,movie,The Croods,2013,3,Jane Hartwell
tt0482571,nm1793993,writer,movie,The Prestige,2006,2,Christopher Priest
tt0482571,nm0753083,producer,movie,The Prestige,2006,2,Aaron Ryder
tt1935179,nm0753083,producer,movie,Mud,2012,3,Aaron Ryder
tt4276820,nm0753083,producer,movie,The Founder,2016,3,Aaron Ryder
tt0482571,nm0858799,producer,movie,The Prestige,2006,2,Emma Thomas
tt0816692,nm0858799,producer,movie,Interstellar,2014,2,Emma Thomas
tt1345836,nm0858799,producer,movie,The Dark Knight Rises,2012,2,Emma Thomas
tt1375666,nm0858799,producer,movie,Inception,2010,2,Emma Thomas
tt15398776,nm0858799,producer,movie,Oppenheimer,2023,1,Emma Thomas
tt5013056,nm0858799,producer,movie,Dunkirk,2017,1,Emma Thomas
tt6723592,nm0858799,producer,movie,Tenet,2020,1,Emma Thomas
tt0485947,nm0893999,editor,movie,Mr. Nobody,2009,3,Matyas Veress
tt0485947,nm0199006,actress,movie,Mr. Nobody,2009,3,Linh-Dan Pham
tt0485947,nm0233757,director,movie,Mr. Nobody,2009,3,Jaco Van Dormael
tt0485947,nm0323886,producer,movie,Mr. Nobody,2009,3,Philippe Godeau
tt0485947,nm0233758,composer,movie,Mr. Nobody,2009,3,Pierre van Dormael
tt0485947,nm0064290,cinematographer,movie,Mr. Nobody,2009,3,Christophe Beaucarne
tt0485947,nm0794156,editor,movie,Mr. Nobody,2009,3,Susan Shipton
tt0486655,nm1214435,actor,movie,Stardust,2007,3,Charlie Cox
tt3322312,nm1214435,actor,tvSeries,Daredevil,2015,1,Charlie Cox
tt4230076,nm1214435,actor,tvMiniSeries,The Defenders,2017,3,Charlie Cox
tt0486655,nm0963359,writer,movie,Stardust,2007,3,Jane Goldman
tt1250777,nm0963359,writer,movie,Kick-Ass,2010,1,Jane Goldman
tt1270798,nm0963359,writer,movie,X-Men: First Class,2011,1,Jane Goldman
tt1877832,nm0963359,writer,movie,X-Men: Days of Future Past,2014,1,Jane Goldman
tt1935859,nm0963359,writer,movie,Miss Peregrine's Home for Peculiar Children,2016,3,Jane Goldman
tt2802144,nm0963359,writer,movie,Kingsman: The Secret Service,2014,1,Jane Goldman
tt4649466,nm0963359,writer,movie,Kingsman: The Golden Circle,2017,3,Jane Goldman
tt0486655,nm0237819,producer,movie,Stardust,2007,3,Michael Dreyer
tt0486822,nm0003342,producer,movie,Disturbia,2007,3,E. Bennett Walsh
tt0486822,nm2105255,actress,movie,Disturbia,2007,3,Sarah Roemer
tt1028532,nm2105255,actress,movie,Hachi: A Dog's Tale,2009,3,Sarah Roemer
tt0486822,nm0142286,director,movie,Disturbia,2007,3,D.J. Caruso
tt1059786,nm0142286,director,movie,Eagle Eye,2008,3,D.J. Caruso
tt0486822,nm0484907,writer,movie,Disturbia,2007,3,Christopher Landon
tt5308322,nm0484907,director,movie,Happy Death Day,2017,3,Christopher Landon
tt0486822,nm0255296,writer,movie,Disturbia,2007,3,Carl Ellsworth
tt0487831,nm0829134,actress,tvSeries,The IT Crowd,2006,3,Belinda Stewart-Wilson
tt0487831,nm1483369,actor,tvSeries,The IT Crowd,2006,3,Chris O'Dowd
tt0487831,nm1547964,actor,tvSeries,The IT Crowd,2006,3,Richard Ayoade
tt0487831,nm1817670,actress,tvSeries,The IT Crowd,2006,3,Katherine Parkinson
tt0487831,nm1546196,actor,tvSeries,The IT Crowd,2006,3,Matt Berry
tt13668894,nm1546196,actor,tvMiniSeries,The Book of Boba Fett,2021,3,Matt Berry
tt0487831,nm0606439,actor,tvSeries,The IT Crowd,2006,3,Christopher Morris
tt0487831,nm0276161,actor,tvSeries,The IT Crowd,2006,3,Noel Fielding
tt0487831,nm0512627,actor,tvSeries,The IT Crowd,2006,3,Graham Linehan
tt0487831,nm0083097,actor,tvSeries,The IT Crowd,2006,3,Tom Binns
tt0487831,nm0533914,actor,tvSeries,The IT Crowd,2006,3,Lewis Macleod
tt0488120,nm0683253,actress,movie,Fracture,2007,3,Rosamund Pike
tt0790724,nm0683253,actress,movie,Jack Reacher,2012,3,Rosamund Pike
tt1213663,nm0683253,actress,movie,The World's End,2013,3,Rosamund Pike
tt2267998,nm0683253,actress,movie,Gone Girl,2014,2,Rosamund Pike
tt7462410,nm0683253,actress,tvSeries,The Wheel of Time,2021,3,Rosamund Pike
tt0488120,nm1020896,writer,movie,Fracture,2007,3,Glenn Gers
tt0488120,nm0918482,producer,movie,Fracture,2007,3,Charles Weinstock
tt0490215,nm1940449,actor,movie,Silence,2016,3,Andrew Garfield
tt0948470,nm1940449,actor,movie,The Amazing Spider-Man,2012,1,Andrew Garfield
tt1054606,nm1940449,actor,movie,The Imaginarium of Doctor Parnassus,2009,3,Andrew Garfield
tt1285016,nm1940449,actor,movie,The Social Network,2010,1,Andrew Garfield
tt1334260,nm1940449,actor,movie,Never Let Me Go,2010,3,Andrew Garfield
tt1872181,nm1940449,actor,movie,The Amazing Spider-Man 2,2014,1,Andrew Garfield
tt2119532,nm1940449,actor,movie,Hacksaw Ridge,2016,1,Andrew Garfield
tt8721424,nm1940449,actor,movie,"tick, tick... BOOM!",2021,3,Andrew Garfield
tt0490215,nm3485845,actor,movie,Silence,2016,3,Adam Driver
tt11214590,nm3485845,actor,movie,House of Gucci,2021,3,Adam Driver
tt4244994,nm3485845,actor,movie,The Last Duel,2021,3,Adam Driver
tt5439796,nm3485845,actor,movie,Logan Lucky,2017,3,Adam Driver
tt7349662,nm3485845,actor,movie,BlacKkKlansman,2018,3,Adam Driver
tt7653254,nm3485845,actor,movie,Marriage Story,2019,3,Adam Driver
tt0490215,nm0038355,actor,movie,Silence,2016,3,Tadanobu Asano
tt0490215,nm0256870,writer,movie,Silence,2016,3,Shûsaku Endô
tt0490215,nm0147603,producer,movie,Silence,2016,3,Vittorio Cecchi Gori
tt0491738,nm0298281,actor,tvSeries,Psych,2006,3,Kurt Fuller
tt1605783,nm0298281,actor,movie,Midnight in Paris,2011,1,Kurt Fuller
tt0491738,nm0734442,actor,tvSeries,Psych,2006,3,James Roday Rodriguez
tt0491738,nm0384211,actor,tvSeries,Psych,2006,3,Dulé Hill
tt1632701,nm0384211,actor,tvSeries,Suits,2011,1,Dulé Hill
tt0491738,nm0648486,actor,tvSeries,Psych,2006,3,Timothy Omundson
tt0491738,nm0291692,writer,tvSeries,Psych,2006,3,Steve Franks
tt0491738,nm0493279,actress,tvSeries,Psych,2006,3,Maggie Lawson
tt0491738,nm0625529,actress,tvSeries,Psych,2006,3,Kirsten Nelson
tt0491738,nm0416699,actor,tvSeries,Psych,2006,3,Liam James
tt1637727,nm0416699,actor,tvSeries,The Killing,2011,3,Liam James
tt0491738,nm1242613,actor,tvSeries,Psych,2006,3,Sage Brocklebank
tt0493464,nm1631852,writer,movie,Wanted,2008,1,J.G. Jones
tt0493464,nm0000654,actor,movie,Wanted,2008,1,Terence Stamp
tt0493464,nm0604555,writer,movie,Wanted,2008,1,Chris Morgan
tt1596343,nm0604555,writer,movie,Fast Five,2011,1,Chris Morgan
tt1905041,nm0604555,writer,movie,Fast & Furious 6,2013,1,Chris Morgan
tt2737304,nm0604555,producer,movie,Bird Box,2018,3,Chris Morgan
tt2820852,nm0604555,writer,movie,Furious 7,2015,1,Chris Morgan
tt4630562,nm0604555,writer,movie,The Fate of the Furious,2017,3,Chris Morgan
tt0493464,nm2092839,writer,movie,Wanted,2008,1,Mark Millar
tt1250777,nm2092839,writer,movie,Kick-Ass,2010,1,Mark Millar
tt2802144,nm2092839,writer,movie,Kingsman: The Secret Service,2014,1,Mark Millar
tt4649466,nm2092839,writer,movie,Kingsman: The Golden Circle,2017,3,Mark Millar
tt0496424,nm0114018,actor,tvSeries,30 Rock,2006,3,Kevin Dotcom Brown
tt0496424,nm0605079,actor,tvSeries,30 Rock,2006,3,Tracy Morgan
tt0496424,nm1442113,actor,tvSeries,30 Rock,2006,3,Jack McBrayer
tt1772341,nm1442113,actor,movie,Wreck-It Ralph,2012,1,Jack McBrayer
tt0496424,nm0012523,actor,tvSeries,30 Rock,2006,3,Scott Adsit
tt2245084,nm0012523,actor,movie,Big Hero 6,2014,1,Scott Adsit
tt0496424,nm0295103,actor,tvSeries,30 Rock,2006,3,Judah Friedlander
tt0496424,nm0005105,actress,tvSeries,30 Rock,2006,3,Jane Krakowski
tt0496424,nm1349199,actor,tvSeries,30 Rock,2006,3,Keith Powell
tt0496424,nm2197298,actress,tvSeries,30 Rock,2006,3,Katrina Bowden
tt1465522,nm2197298,actress,movie,Tucker and Dale vs Evil,2010,3,Katrina Bowden
tt0496806,nm0544067,actor,movie,Ocean's Thirteen,2007,3,Michael Mantell
tt0497465,nm0356017,actress,movie,Vicky Cristina Barcelona,2008,3,Rebecca Hall
tt0840361,nm0356017,actress,movie,The Town,2010,1,Rebecca Hall
tt4178092,nm0356017,actress,movie,The Gift,2015,3,Rebecca Hall
tt0497465,nm0919525,actor,movie,Vicky Cristina Barcelona,2008,3,Christopher Evan Welch
tt0497465,nm1008264,producer,movie,Vicky Cristina Barcelona,2008,3,Stephen Tenenbaum
tt1605783,nm1008264,producer,movie,Midnight in Paris,2011,1,Stephen Tenenbaum
tt2334873,nm1008264,producer,movie,Blue Jasmine,2013,3,Stephen Tenenbaum
tt0498380,nm0632497,actor,movie,Letters from Iwo Jima,2006,3,Kazunari Ninomiya
tt0498380,nm0407296,actor,movie,Letters from Iwo Jima,2006,3,Tsuyoshi Ihara
tt0498380,nm1076976,actor,movie,Letters from Iwo Jima,2006,3,Ryo Kase
tt0498380,nm2111875,writer,movie,Letters from Iwo Jima,2006,3,Iris Yamashita
tt0498380,nm2362326,writer,movie,Letters from Iwo Jima,2006,3,Tadamichi Kuribayashi
tt0498380,nm2359677,writer,movie,Letters from Iwo Jima,2006,3,Tsuyoko Yoshido
tt0499549,nm0941777,actor,movie,Avatar,2009,2,Sam Worthington
tt1568338,nm0941777,actor,movie,Man on a Ledge,2012,3,Sam Worthington
tt1630029,nm0941777,actor,movie,Avatar: The Way of Water,2022,1,Sam Worthington
tt2119532,nm0941777,actor,movie,Hacksaw Ridge,2016,1,Sam Worthington
tt0499549,nm0757855,actress,movie,Avatar,2009,2,Zoe Saldana
tt1206543,nm0757855,actress,movie,Out of the Furnace,2013,3,Zoe Saldana
tt1408101,nm0757855,actress,movie,Star Trek Into Darkness,2013,1,Zoe Saldana
tt1630029,nm0757855,actress,movie,Avatar: The Way of Water,2022,1,Zoe Saldana
tt2015381,nm0757855,actress,movie,Guardians of the Galaxy,2014,2,Zoe Saldana
tt2660888,nm0757855,actress,movie,Star Trek Beyond,2016,3,Zoe Saldana
tt3896198,nm0757855,actress,movie,Guardians of the Galaxy Vol. 2,2017,1,Zoe Saldana
tt0499549,nm0716350,editor,movie,Avatar,2009,2,John Refoua
tt0756683,nm0341040,editor,movie,The Man from Earth,2007,3,Neil Grieve
tt0756683,nm0807900,actor,movie,The Man from Earth,2007,3,David Lee Smith
tt0756683,nm0865302,actor,movie,The Man from Earth,2007,3,Tony Todd
tt0756683,nm0082517,actor,movie,The Man from Earth,2007,3,John Billingsley
tt0756683,nm0186761,actress,movie,The Man from Earth,2007,3,Ellen Crawford
tt0756683,nm0770942,director,movie,The Man from Earth,2007,3,Richard Schenkman
tt0756683,nm0003198,writer,movie,The Man from Earth,2007,3,Jerome Bixby
tt0756683,nm2169088,producer,movie,The Man from Earth,2007,3,Eric D. Wilkinson
tt0756683,nm0829640,composer,movie,The Man from Earth,2007,3,Mark Hinton Stewart
tt0756683,nm0787551,cinematographer,movie,The Man from Earth,2007,3,Afshin Shahidi
tt0758752,nm2168221,writer,movie,Love & Other Drugs,2010,3,Jamie Reidy
tt0758758,nm1813015,composer,movie,Into the Wild,2007,1,Kaki King
tt0758758,nm1040556,writer,movie,Into the Wild,2007,1,Jon Krakauer
tt0758758,nm0111649,composer,movie,Into the Wild,2007,1,Michael Brook
tt1659337,nm0111649,composer,movie,The Perks of Being a Wallflower,2012,1,Michael Brook
tt2381111,nm0111649,composer,movie,Brooklyn,2015,3,Michael Brook
tt0758774,nm0936838,cinematographer,movie,Body of Lies,2008,3,Alexander Witt
tt0758774,nm0267042,actress,movie,Body of Lies,2008,3,Golshifteh Farahani
tt12263384,nm0267042,actress,movie,Extraction II,2023,3,Golshifteh Farahani
tt0758774,nm2015758,writer,movie,Body of Lies,2008,3,David Ignatius
tt0758774,nm0834199,composer,movie,Body of Lies,2008,3,Marc Streitenfeld
tt0765429,nm0834199,composer,movie,American Gangster,2007,1,Marc Streitenfeld
tt0955308,nm0834199,composer,movie,Robin Hood,2010,3,Marc Streitenfeld
tt1601913,nm0834199,composer,movie,The Grey,2011,3,Marc Streitenfeld
tt0765010,nm1448916,producer,movie,Brothers,2009,3,Ryan Kavanaugh
tt1206543,nm1448916,producer,movie,Out of the Furnace,2013,3,Ryan Kavanaugh
tt1219289,nm1448916,producer,movie,Limitless,2011,1,Ryan Kavanaugh
tt0765010,nm0081540,writer,movie,Brothers,2009,3,Susanne Bier
tt2737304,nm0081540,director,movie,Bird Box,2018,3,Susanne Bier
tt0765010,nm0421314,writer,movie,Brothers,2009,3,Anders Thomas Jensen
tt0765429,nm0414893,writer,movie,American Gangster,2007,1,Mark Jacobson
tt0765429,nm0341152,producer,movie,American Gangster,2007,1,Dan Griffin
tt0765443,nm0000090,actor,movie,Eastern Promises,2007,3,Armin Mueller-Stahl
tt0765443,nm1086981,actor,movie,Eastern Promises,2007,3,Josef Altin
tt0765443,nm1140275,writer,movie,Eastern Promises,2007,3,Steven Knight
tt2442560,nm1140275,writer,tvSeries,Peaky Blinders,2013,1,Steven Knight
tt2503944,nm1140275,writer,movie,Burnt,2015,3,Steven Knight
tt2692904,nm1140275,director,movie,Locke,2013,3,Steven Knight
tt3640424,nm1140275,writer,movie,Allied,2016,3,Steven Knight
tt3647998,nm1140275,writer,tvSeries,Taboo,2017,3,Steven Knight
tt0765443,nm0916986,producer,movie,Eastern Promises,2007,3,Paul Webster
tt0783233,nm0916986,producer,movie,Atonement,2007,3,Paul Webster
tt1781769,nm0916986,producer,movie,Anna Karenina,2012,3,Paul Webster
tt2692904,nm0916986,producer,movie,Locke,2013,3,Paul Webster
tt0770828,nm0147147,actor,movie,Man of Steel,2013,1,Henry Cavill
tt12361974,nm0147147,actor,movie,Zack Snyder's Justice League,2021,1,Henry Cavill
tt1638355,nm0147147,actor,movie,The Man from U.N.C.L.E.,2015,3,Henry Cavill
tt4912910,nm0147147,actor,movie,Mission: Impossible - Fallout,2018,3,Henry Cavill
tt5180504,nm0147147,actor,tvSeries,The Witcher,2019,1,Henry Cavill
tt7846844,nm0147147,actor,movie,Enola Holmes,2020,3,Henry Cavill
tt0770828,nm0000178,actress,movie,Man of Steel,2013,1,Diane Lane
tt0773262,nm2247732,actress,tvSeries,Dexter,2006,1,Christina Robinson
tt0773262,nm1358539,actress,tvSeries,Dexter,2006,1,Jennifer Carpenter
tt0773262,nm0953882,actor,tvSeries,Dexter,2006,1,David Zayas
tt0773262,nm0543612,writer,tvSeries,Dexter,2006,1,James Manos Jr.
tt0773262,nm0496934,actor,tvSeries,Dexter,2006,1,C.S. Lee
tt0773262,nm0904967,actress,tvSeries,Dexter,2006,1,Luna Lauren Velez
tt9362722,nm0904967,actress,movie,Spider-Man: Across the Spider-Verse,2023,3,Luna Lauren Velez
tt0773262,nm0004993,actor,tvSeries,Dexter,2006,1,Desmond Harrington
tt0780504,nm1659547,actress,movie,Drive,2011,1,Carey Mulligan
tt1174732,nm1659547,actress,movie,An Education,2009,3,Carey Mulligan
tt1334260,nm1659547,actress,movie,Never Let Me Go,2010,3,Carey Mulligan
tt1343092,nm1659547,actress,movie,The Great Gatsby,2013,1,Carey Mulligan
tt1723811,nm1659547,actress,movie,Shame,2011,3,Carey Mulligan
tt2042568,nm1659547,actress,movie,Inside Llewyn Davis,2013,3,Carey Mulligan
tt9620292,nm1659547,actress,movie,Promising Young Woman,2020,3,Carey Mulligan
tt0780504,nm0716347,director,movie,Drive,2011,1,Nicolas Winding Refn
